"Subject","a_schema","h_schema","Beta_N","Beta_Var","a_generic","h_generic","Beta_gN","Beta_gVar","w","Phi","decay_speed","decay_speed_thres","thres_item_inter","thres_item_final","thres_schema","theta_shift","timevar","modeltimestep"
1,6.06,2191,0.476479341899976,0.26,8.2,2199,0.870024966206169,0.61,0.802098843827844,22.7124630769249,0.897722516084788,0.993635161439423,6.96,397.946353617171,53.415727223421,37,1.43,0.01
2,6.06,2191,0.498405667236075,0.26,8.2,2199,0.945322559438413,0.61,0.732591062001884,23.4717320108321,0.861519046115456,0.989422612306196,6.96,438.198388606822,54.6237976475619,39,1.43,0.01
3,6.06,2191,0.436141724549234,0.26,8.2,2199,0.877875762190437,0.61,0.780581719204783,19.2737359290477,0.8975538165092,0.989271287358832,6.96,373.551765524363,49.8248111794004,35,1.43,0.01
4,6.06,2191,0.673102756505832,0.26,8.2,2199,0.749568897628924,0.61,0.641841286197305,77.6288644152228,0.91611762170773,0.993482866974315,6.96,453.367555822991,50.4440980012179,59,1.43,0.01
5,6.06,2191,0.626471720682457,0.26,8.2,2199,0.983872471079463,0.61,0.856630893163383,22.0237392294221,0.982744509856217,0.992599559421884,6.96,418.044677759195,15.3865161923575,53,1.43,0.01
6,6.06,2191,0.594383201505989,0.26,8.2,2199,0.927316263066838,0.61,0.796941349692643,12.7708745715208,0.981494411825202,0.994204056700924,6.96,370.521443953412,10.3376629502745,44,1.43,0.01
7,6.06,2191,0.659478423902765,0.26,8.2,2199,0.810033756988356,0.61,0.880240898616612,5.03964067110792,0.962231532148086,0.995848403661745,6.96,406.814453216875,14.8066660015844,42,1.43,0.01
8,6.06,2191,0.636897410489619,0.26,8.2,2199,0.982412152020494,0.61,0.892887303829193,14.6642752285115,0.946519236973487,0.989267118145013,6.96,340.723860625783,14.0161650687107,45,1.43,0.01
9,6.06,2191,0.662648967094719,0.26,8.2,2199,0.201117970000254,0.61,0.45883503165096,16.8031967508141,0.91989845271362,0.98672452798509,6.96,207.603729230398,38.3949095407617,15,1.43,0.01
10,6.06,2191,0.646603951752186,0.26,8.2,2199,0.205456478937762,0.61,0.432646847739816,10.4197279114742,0.934006244243588,0.987235367125133,6.96,240.378162187571,44.5499258180498,24,1.43,0.01
11,6.06,2191,0.581382025629282,0.26,8.2,2199,0.191847489538835,0.61,0.494222697690129,22.4297688885126,0.944800583125558,0.991473161130445,6.96,257.31313420278,36.2437539203442,18,1.43,0.01
12,6.06,2191,0.591839805580676,0.26,8.2,2199,0.161733341680141,0.61,0.433175064511597,27.2607832804788,0.930865605102386,0.998453249194892,6.96,216.742648514966,35.5293361306656,26,1.43,0.01
13,6.06,2191,0.610991165470332,0.26,8.2,2199,0.162985429398017,0.61,0.438020865805447,26.4493668342475,0.93219181237882,0.98916494971537,6.96,205.216251068795,42.2045717667788,29,1.43,0.01
14,6.06,2191,0.553572448100895,0.26,8.2,2199,0.208646894662874,0.61,0.442984741330147,27.704782749759,0.922532769079786,0.991265501602786,6.96,203.806611027615,42.6086631605751,25,1.43,0.01
15,6.06,2191,0.571298168357462,0.26,8.2,2199,0.239933814105811,0.61,0.537859190516174,21.6210729798768,0.946766427943017,0.98922729116329,6.96,250.844088059897,42.4276596550713,26,1.43,0.01
16,6.06,2191,0.599023358812556,0.26,8.2,2199,0.129723733567866,0.61,0.442636122666299,21.4565115871374,0.950128906966653,0.992723939273739,6.96,255.206160850404,43.6993153251242,15,1.43,0.01
17,6.06,2191,0.583318322487175,0.26,8.2,2199,0.209370693794684,0.61,0.459115833155811,14.93899919861,0.948631454744842,0.986579956169473,6.96,232.978561287792,36.8369671839406,29,1.43,0.01
18,6.06,2191,0.470978629542515,0.26,8.2,2199,0.609472418261459,0.61,0.736050158292055,13.0875716607552,0.911019629650982,0.987517347543966,6.96,416.807205736823,22.2331533193821,5,1.43,0.01
19,6.06,2191,0.494433360025287,0.26,8.2,2199,0.531515377118951,0.61,0.709898216798902,14.9243616235908,0.902660120717483,0.985812689963262,6.96,400.032156975195,21.7403232482262,11,1.43,0.01
20,6.06,2191,0.576134607400745,0.26,8.2,2199,0.662477222794434,0.61,0.77051119543612,9.14243221911602,0.915685534785735,0.985851744872984,6.96,400.917006169166,25.7582470115274,10,1.43,0.01
21,6.06,2191,0.491019668551162,0.26,8.2,2199,0.685828510217136,0.61,0.812353087812662,11.757639527088,0.908268745365786,0.998094758790452,6.96,359.938741703704,18.4660513901385,6,1.43,0.01
22,6.06,2191,0.543645685883239,0.26,8.2,2199,0.63692099741823,0.61,0.730049528926611,9.87053038715385,0.917223421913805,0.997795701053459,6.96,426.190427328181,19.6962011846248,8,1.43,0.01
23,6.06,2191,0.568108375286683,0.26,8.2,2199,0.195097295843996,0.61,0.487821033336222,20.5889461496845,0.860193739884067,0.989863920872565,6.96,469.365922902059,11.9958819898544,15,1.43,0.01
24,6.06,2191,0.521346659949049,0.26,8.2,2199,0.263261698276736,0.61,0.454825384058058,20.3579886890948,0.866409705240745,0.989335976461414,6.96,452.941206340957,8.31186724730069,4,1.43,0.01
25,6.06,2191,0.543974345615134,0.26,8.2,2199,0.318987489442341,0.61,0.499006414040923,8.2452077306807,0.858108621096704,0.992238039662596,6.96,392.675953639485,15.2440612487611,15,1.43,0.01
26,6.06,2191,0.498312177639455,0.26,8.2,2199,0.338147500340827,0.61,0.449848864674568,8.54439561069012,0.866244230863173,0.996210960852448,6.96,433.249876609351,12.1125694299466,17,1.43,0.01
27,6.06,2191,0.456260619508103,0.26,8.2,2199,0.328877129775472,0.61,0.429951629899442,8.81703042704612,0.869826985696796,0.998884722734336,6.96,458.747881800216,8.00790740340017,7,1.43,0.01
28,6.06,2191,0.175282462816685,0.26,8.2,2199,0.304980185016291,0.61,0.106715848967433,57.6931011350825,0.980556550271809,0.987237450997345,6.96,25.2204120455775,53.1109869795968,6,1.43,0.01
29,6.06,2191,0.169798763794824,0.26,8.2,2199,0.262679246108281,0.61,0.242277620881796,50.1992171769962,0.996352357700467,0.989943465320393,6.96,23.5126671738457,47.4342364303768,17,1.43,0.01
