Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
1,1,1,0,8,0.7800000000000005,2,6,119,44,43,63,2.760000000000002,0.9500000000000006,3.369999999999972,0.5300000000000002,5,1,6,1,14,1,13,1,2,0,16,7,L,0.1971428571428572,0.9500000000000006,0.2592307692307693,0.5300000000000002
1,1,2,0,7,0.6800000000000004,2,3,85,97,28,10,4.129999999999971,1.0800000000000007,0.4100000000000002,0.26000000000000006,6,2,2,2,12,8,2,2,3,0,16,7,L,0.34416666666666684,0.13500000000000004,0.20500000000000004,0.12999999999999998
1,2,3,0,10,0.49000000000000027,2,3,22,47,80,64,2.270000000000002,2.7299999999999858,0.7900000000000005,0.18000000000000002,4,6,1,1,7,9,1,1,6,0,18,7,L,0.32428571428571445,0.30333333333333345,0.7900000000000005,0.18000000000000002
1,2,4,0,5,0.8400000000000005,2,7,112,11,88,8,4.1599999999999735,0.4000000000000002,0.6500000000000004,0.37000000000000016,6,2,2,2,17,2,2,4,6,0,17,7,L,0.24470588235294127,0.20000000000000004,0.3250000000000001,0.0925
1,3,5,0,7,0.19000000000000003,2,2,3,64,85,37,9.74999999999984,0.01,0.01,0.01,15,1,1,1,28,1,1,1,3,0,18,7,L,0.34821428571428586,0.01,0.01,0.01
1,3,6,0,1,0.6000000000000003,2,4,119,28,112,29,4.759999999999956,0.24000000000000007,0.2700000000000001,0.12999999999999998,7,2,1,1,18,4,1,1,5,0,14,7,L,0.26444444444444454,0.06,0.2700000000000001,0.12999999999999998
1,4,7,0,9,0.6600000000000004,2,3,3,1,71,65,4.289999999999967,2.7399999999999856,0.46000000000000024,0.16,5,4,2,2,9,8,3,2,4,0,20,7,L,0.4766666666666669,0.34250000000000014,0.15333333333333338,0.07999999999999999
1,4,8,0,6,0.5600000000000003,2,5,54,113,46,53,1.9700000000000013,1.8600000000000014,1.6400000000000012,0.09,4,2,3,1,7,2,3,1,4,0,15,7,L,0.2814285714285716,0.9300000000000006,0.546666666666667,0.09
1,5,9,0,1,0.34000000000000014,4,5,1,28,69,61,10.059999999999837,0.01,0.36000000000000015,1.9300000000000015,15,1,2,4,36,1,2,4,5,0,19,7,L,0.2794444444444442,0.01,0.18000000000000008,0.4825000000000003
1,5,10,0,10,0.4200000000000002,2,3,116,37,13,16,3.6099999999999763,1.8300000000000014,5.019999999999937,0.5400000000000003,7,2,7,4,11,9,14,4,6,0,19,7,L,0.32818181818181835,0.2033333333333334,0.35857142857142876,0.13500000000000004
1,6,11,0,6,0.6000000000000003,2,5,16,13,50,55,2.8299999999999965,0.6400000000000003,0.36000000000000015,0.5100000000000002,7,2,1,2,14,4,1,2,4,0,20,7,L,0.2021428571428572,0.16000000000000003,0.36000000000000015,0.25500000000000006
1,6,12,0,9,1.5200000000000011,2,10,65,64,7,6,2.910000000000002,3.4399999999999706,0.26000000000000006,0.36000000000000015,3,4,1,2,11,19,1,3,4,0,20,7,L,0.2645454545454547,0.18105263157894744,0.26000000000000006,0.12000000000000004
1,7,13,1,4,0.37000000000000016,4,4,6,2,107,46,10.379999999999832,5.769999999999921,0.01,0.01,14,12,1,1,30,17,1,1,2,0,19,7,L,0.34600000000000014,0.3394117647058825,0.01,0.01
1,7,14,1,13,1.1500000000000008,18,19,27,28,115,118,6.939999999999921,0.22000000000000006,0.3300000000000001,1.290000000000001,20,2,2,2,47,2,2,2,6,0,14,7,L,0.14765957446808514,0.11000000000000001,0.16500000000000004,0.6450000000000005
1,8,15,1,7,0.5300000000000002,2,5,75,79,71,37,2.9099999999999935,1.8300000000000014,1.310000000000001,0.17,6,3,2,1,13,6,5,1,3,0,15,7,L,0.22384615384615394,0.3050000000000001,0.26200000000000007,0.17
1,8,16,1,4,1.1000000000000008,2,5,57,100,96,56,5.209999999999957,0.6600000000000004,0.6700000000000004,0.26000000000000006,9,2,2,1,14,4,4,1,2,0,13,7,L,0.37214285714285733,0.16500000000000004,0.16750000000000004,0.26000000000000006
1,9,17,1,11,0.9100000000000006,8,10,46,41,115,47,4.719999999999963,0.48000000000000026,1.380000000000001,0.9200000000000006,13,3,3,2,19,3,3,2,2,0.5,32,7,L,0.24842105263157904,0.16000000000000003,0.46000000000000024,0.4600000000000002
1,9,18,1,3,0.35000000000000014,2,3,26,31,107,101,2.1900000000000017,0.9200000000000006,0.5200000000000002,0.37000000000000016,4,2,1,1,11,3,2,1,5,0,14,7,L,0.19909090909090915,0.3066666666666668,0.2600000000000001,0.37000000000000016
1,10,19,1,14,0.9300000000000006,12,14,43,109,44,112,3.1299999999999977,2.3799999999999932,0.09,1.260000000000001,15,4,1,3,19,10,1,4,5,0,14,7,L,0.16473684210526324,0.23800000000000007,0.09,0.3150000000000001
1,10,20,1,3,0.37000000000000016,2,5,33,104,100,36,1.630000000000001,3.329999999999973,0.3100000000000001,0.060000000000000005,4,4,1,1,7,12,1,1,5,0,14,7,L,0.23285714285714296,0.2775000000000001,0.3100000000000001,0.060000000000000005
1,11,21,1,11,1.6000000000000012,18,22,61,5,70,112,6.1199999999999495,0.16,0.16,0.04,20,2,1,1,39,2,1,1,2,0,16,7,L,0.15692307692307697,0.08,0.16,0.04
1,11,22,1,12,0.5000000000000002,2,6,35,56,92,30,3.4399999999999817,0.5200000000000002,0.8300000000000005,1.0000000000000007,6,1,2,2,11,2,2,4,3,0,17,7,L,0.3127272727272729,0.26000000000000006,0.4150000000000002,0.25000000000000006
1,12,23,1,7,0.8400000000000005,13,13,76,62,41,21,2.800000000000002,4.189999999999955,0.6500000000000004,3.1599999999999766,15,5,2,6,20,11,2,10,3,0,18,7,L,0.14000000000000004,0.3809090909090911,0.3250000000000002,0.3160000000000001
1,12,24,1,10,0.3900000000000002,3,3,85,1,91,26,8.519999999999872,0.6700000000000004,0.05,0.01,13,3,1,1,31,3,1,1,6,0,17,7,L,0.27483870967741947,0.2233333333333334,0.05,0.01
1,13,25,1,6,0.5500000000000003,4,4,93,96,113,119,9.389999999999857,0.02,2.099999999999999,1.300000000000001,9,1,7,7,32,1,7,7,4,0,10,7,L,0.29343750000000013,0.02,0.3000000000000001,0.18571428571428578
1,13,26,1,15,0.3000000000000001,3,3,14,41,23,70,42.930000000000085,0.01,0.02,0.01,20,1,1,1,113,1,1,1,4,0,21,7,L,0.37991150442477895,0.01,0.02,0.01
1,14,27,1,10,0.2900000000000001,4,4,3,10,114,80,3.109999999999984,1.1900000000000008,0.5200000000000002,1.0600000000000007,7,2,2,3,11,4,2,5,6,0,17,7,L,0.2827272727272729,0.2975000000000001,0.2600000000000001,0.21200000000000005
1,14,28,1,4,0.7200000000000004,2,6,105,85,71,107,2.969999999999996,1.5500000000000012,0.6300000000000003,0.38000000000000017,6,2,2,2,14,6,2,2,2,0,11,7,L,0.21214285714285722,0.2583333333333334,0.3150000000000001,0.19000000000000006
1,15,29,1,14,0.6300000000000003,5,6,39,43,21,18,3.599999999999981,1.0100000000000007,0.35000000000000014,2.0300000000000007,10,3,1,6,15,3,1,8,5,0,22,7,L,0.2400000000000001,0.3366666666666668,0.35000000000000014,0.2537500000000001
1,15,30,1,3,1.5300000000000011,11,14,64,109,10,4,4.669999999999979,0.4300000000000002,0.3900000000000002,0.20000000000000004,15,2,2,1,34,3,2,1,5,0,18,7,L,0.13735294117647062,0.14333333333333337,0.19500000000000003,0.20000000000000004
1,16,31,1,7,0.5800000000000003,2,3,81,80,13,14,2.8699999999999957,1.340000000000001,1.0100000000000007,0.9200000000000006,5,4,2,3,9,5,2,5,3,0,18,7,L,0.31888888888888905,0.26800000000000007,0.5050000000000002,0.18400000000000005
1,16,32,1,11,0.6200000000000003,3,4,5,40,94,109,2.7399999999999993,1.280000000000001,0.7700000000000005,0.10999999999999999,6,2,2,1,11,4,3,1,2,0,16,7,L,0.24909090909090917,0.3200000000000001,0.25666666666666677,0.10999999999999999
1,17,33,1,3,1.0700000000000007,11,11,57,30,16,92,6.169999999999936,4.339999999999952,0.08,0.12999999999999998,17,7,2,3,28,13,2,3,5,0,18,7,L,0.22035714285714295,0.333846153846154,0.04,0.043333333333333335
1,17,34,1,4,0.7800000000000005,3,5,41,2,8,107,3.389999999999989,0.4300000000000002,0.3900000000000002,0.46000000000000024,6,2,2,1,13,3,2,1,2,0,19,7,L,0.26076923076923086,0.14333333333333337,0.195,0.46000000000000024
1,18,35,1,7,1.400000000000001,2,8,15,28,83,99,11.609999999999827,0.05,0.05,0.47000000000000025,18,1,1,2,36,1,1,2,3,0,16,7,L,0.3225000000000002,0.05,0.05,0.23500000000000013
1,18,36,1,11,0.6300000000000003,2,6,109,7,91,44,1.9300000000000013,2.6599999999999873,0.45000000000000023,0.16,4,3,1,1,9,7,1,1,2,0,16,7,L,0.21444444444444452,0.38000000000000017,0.45000000000000023,0.16
1,19,37,1,4,1.0000000000000007,3,5,90,107,49,60,3.889999999999983,0.35000000000000014,0.5700000000000003,0.9100000000000006,6,2,1,2,11,3,1,2,2,0,13,7,L,0.3536363636363638,0.11666666666666667,0.5700000000000003,0.4550000000000002
1,19,38,1,15,0.09999999999999999,2,2,13,68,16,63,6.439999999999909,0.02,0.4300000000000002,0.04,7,1,3,2,21,1,3,2,4,0,20,7,L,0.3066666666666668,0.02,0.14333333333333337,0.02
1,20,39,1,6,0.9300000000000006,12,13,53,105,58,74,2.450000000000002,3.6799999999999655,1.1400000000000008,0.8700000000000006,14,7,3,3,21,13,6,4,4,0,13,7,L,0.1166666666666667,0.2830769230769232,0.19000000000000006,0.21750000000000005
1,20,40,1,3,0.34000000000000014,2,3,35,28,29,93,2.2300000000000018,0.46000000000000024,0.3200000000000001,1.1700000000000008,4,2,1,1,11,3,1,1,5,0.5,33,7,L,0.20272727272727278,0.15333333333333338,0.3200000000000001,1.1700000000000008
1,21,41,1,6,0.2700000000000001,5,6,13,22,23,90,13.13999999999977,0.05,0.07,0.01,16,1,2,1,41,1,2,1,4,0.5,39,7,L,0.32048780487804895,0.05,0.035,0.01
1,21,42,1,14,0.5000000000000002,1,2,2,5,61,71,2.9899999999999913,1.8100000000000014,0.5100000000000002,1.330000000000001,5,5,1,6,12,6,1,7,5,0,20,7,L,0.24916666666666676,0.3016666666666668,0.5100000000000002,0.19000000000000006
2,1,1,0,9,0.46000000000000024,2,3,72,91,114,1,7.659999999999891,0.01,0.04,0.18000000000000002,12,1,1,2,21,1,1,2,4,0,15,7,L,0.36476190476190495,0.01,0.04,0.09
2,1,2,0,6,0.7200000000000004,2,5,50,24,104,19,2.9499999999999966,1.1500000000000008,0.7200000000000004,0.36000000000000015,4,2,2,2,9,2,3,2,4,0,18,7,L,0.32777777777777795,0.5750000000000003,0.24000000000000005,0.18000000000000005
2,2,3,0,8,1.5500000000000012,13,20,115,49,4,113,2.3100000000000014,3.429999999999971,0.18000000000000002,0.05,15,4,1,2,22,9,1,2,2,0,14,7,L,0.10500000000000002,0.3811111111111113,0.18000000000000002,0.025
2,2,4,0,4,0.38000000000000017,5,5,61,63,14,38,3.6599999999999744,0.6800000000000004,0.4200000000000002,0.2700000000000001,9,3,2,2,11,4,3,2,2,0,19,7,L,0.3327272727272729,0.17000000000000004,0.14,0.135
2,3,5,0,6,1.1500000000000008,2,6,59,4,50,55,2.800000000000002,0.8100000000000005,0.6900000000000004,0.46000000000000024,4,1,2,2,12,1,2,2,4,0.5,30,7,L,0.23333333333333342,0.8100000000000005,0.34500000000000014,0.23000000000000004
2,3,6,0,8,0.6900000000000004,2,5,111,120,95,88,2.8999999999999972,1.2000000000000008,0.8900000000000006,0.16,5,2,5,1,19,6,9,1,2,0,10,7,L,0.15263157894736845,0.20000000000000004,0.09888888888888889,0.16
2,4,7,0,5,0.7100000000000004,2,5,2,61,64,68,2.330000000000002,4.329999999999952,1.2100000000000009,0.16,5,4,4,3,11,10,4,3,6,0.5,30,7,L,0.2118181818181819,0.4330000000000003,0.30250000000000016,0.05333333333333333
2,4,8,0,10,0.7300000000000004,2,5,17,13,94,118,2.1300000000000017,9.789999999999836,0.9600000000000006,0.01,4,15,3,1,9,26,3,1,6,0,17,7,L,0.23666666666666675,0.3765384615384617,0.3200000000000002,0.01
2,5,9,0,2,0.3300000000000001,8,8,80,16,22,19,1.540000000000001,8.21999999999987,0.01,18.970000000000166,9,12,1,17,9,23,1,53,3,0.5,39,7,L,0.1711111111111112,0.3573913043478263,0.01,0.357924528301887
2,5,10,0,9,0.48000000000000026,2,3,113,118,64,115,3.49999999999998,0.20000000000000004,1.260000000000001,0.09999999999999999,5,1,3,2,12,1,4,2,4,0.5,16,7,L,0.2916666666666668,0.20000000000000004,0.31500000000000017,0.05
2,6,11,0,7,1.500000000000001,15,21,90,88,29,5,2.960000000000002,0.5000000000000002,4.649999999999945,1.270000000000001,18,2,5,3,26,3,9,3,3,0,17,7,L,0.11384615384615387,0.16666666666666669,0.5166666666666662,0.4233333333333336
2,6,12,0,10,0.7500000000000004,2,5,15,16,20,75,3.249999999999991,0.9100000000000006,0.6500000000000004,3.2199999999999753,7,3,2,6,20,3,2,7,6,0.5,39,7,L,0.16250000000000003,0.30333333333333345,0.3250000000000001,0.46000000000000024
2,7,13,1,6,0.9300000000000006,2,8,60,52,117,113,2.070000000000001,0.6200000000000003,2.2799999999999954,0.46000000000000024,5,1,2,2,12,1,7,3,4,0,12,7,L,0.17250000000000004,0.6200000000000003,0.32571428571428584,0.15333333333333338
2,7,14,1,14,0.2900000000000001,4,4,84,100,101,98,14.939999999999733,3.1099999999999777,0.9800000000000006,1.2500000000000009,20,8,3,4,37,10,4,6,5,0.5,15,7,L,0.4037837837837836,0.31100000000000017,0.24500000000000008,0.20833333333333343
2,8,15,1,11,1.1300000000000008,8,10,118,78,77,74,3.3499999999999974,0.22000000000000006,1.5500000000000012,1.1900000000000008,10,1,4,5,21,1,4,6,2,0.5,20,7,L,0.15952380952380957,0.22000000000000006,0.3875000000000002,0.1983333333333334
2,8,16,1,4,1.5700000000000012,2,7,98,65,31,5,3.3100000000000023,2.4699999999999913,0.5900000000000003,0.4000000000000002,6,3,2,2,13,13,3,2,2,0,17,7,L,0.2546153846153847,0.19000000000000006,0.1966666666666667,0.20000000000000004
2,9,17,1,3,0.5500000000000003,11,11,30,92,113,15,7.919999999999888,0.17,1.9500000000000015,0.01,20,2,3,1,31,2,4,1,5,0,16,7,L,0.25548387096774205,0.085,0.48750000000000027,0.01
2,9,18,1,14,0.49000000000000027,8,8,42,102,84,45,1.7900000000000011,1.9900000000000015,0.5500000000000003,0.22000000000000006,10,3,3,2,13,5,5,2,5,0,15,7,L,0.13769230769230772,0.3980000000000002,0.11000000000000001,0.10999999999999999
2,10,19,1,7,2.07,8,13,76,74,66,112,3.1600000000000006,1.9600000000000015,0.2900000000000001,0.08,10,3,2,1,15,8,3,1,3,0,12,7,L,0.21066666666666675,0.24500000000000008,0.09666666666666669,0.08
2,10,20,1,10,0.23000000000000007,3,3,33,3,92,6,10.859999999999818,0.8300000000000005,0.01,0.01,16,4,1,1,31,4,1,1,6,0,20,7,L,0.3503225806451615,0.20750000000000007,0.01,0.01
2,11,21,1,3,0.3100000000000001,2,3,31,87,33,32,2.7699999999999916,1.0500000000000007,0.08,1.470000000000001,7,2,1,4,12,3,1,6,5,0.5,33,7,L,0.23083333333333342,0.35000000000000014,0.08,0.2450000000000001
2,11,22,1,7,2.9799999999999804,12,18,5,106,63,37,4.329999999999981,0.7300000000000004,0.3900000000000002,2.4199999999999924,16,5,2,9,22,8,2,12,3,0,17,7,L,0.1968181818181819,0.09125,0.19500000000000006,0.20166666666666674
2,12,23,1,12,2.9699999999999807,10,15,45,49,92,54,3.599999999999981,4.199999999999955,0.12999999999999998,0.7200000000000004,12,7,2,2,18,11,3,4,3,0,16,7,L,0.20000000000000007,0.381818181818182,0.043333333333333335,0.18000000000000002
2,12,24,1,3,0.6200000000000003,2,3,29,27,66,77,2.3400000000000016,0.8200000000000005,1.0000000000000007,1.330000000000001,4,4,3,4,11,5,3,4,5,0,17,7,L,0.2127272727272728,0.16400000000000003,0.3333333333333335,0.33250000000000013
2,13,25,1,12,0.7400000000000004,4,6,86,5,61,96,1.9300000000000013,1.420000000000001,0.3000000000000001,0.8300000000000005,5,3,1,2,7,4,1,2,3,0,16,7,L,0.27571428571428586,0.3550000000000002,0.3000000000000001,0.4150000000000002
2,13,26,1,3,1.410000000000001,9,12,54,73,114,110,3.52,0.20000000000000004,0.5300000000000002,0.5000000000000002,12,1,2,2,19,1,4,3,5,0,11,7,L,0.1852631578947369,0.20000000000000004,0.1325,0.16666666666666669
