Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
90,19,38,1,2,0.3000000000000001,2,3,120,59,57,82,0.6400000000000002,0.01,0.04,0.05,3,1,1,1,4,1,1,1,4,0,13,7,L,0.16000000000000003,0.01,0.04,0.05
90,20,39,1,13,0.18000000000000002,2,3,110,116,114,42,0.34,0.02,0.09,0.20000000000000004,3,1,1,3,4,1,1,3,2,0.5,17,7,L,0.085,0.02,0.09,0.06666666666666667
90,20,40,1,3,0.22000000000000006,2,3,4,26,54,11,0.4400000000000001,0.02,1.6600000000000013,0.03,3,1,3,1,4,1,3,1,5,0,21,7,L,0.11000000000000001,0.02,0.5533333333333337,0.03
90,21,41,1,11,0.18000000000000002,2,3,6,9,7,79,0.5000000000000001,0.09999999999999999,0.05,0.04,5,1,1,2,6,1,1,2,4,0.5,39,7,L,0.08333333333333334,0.09999999999999999,0.05,0.02
90,21,42,1,14,0.11999999999999998,2,2,105,53,47,55,0.9400000000000005,2.2799999999999954,0.5400000000000003,0.5100000000000002,4,4,2,2,4,4,2,2,3,0,15,7,L,0.2350000000000001,0.5700000000000003,0.27000000000000013,0.2550000000000001
90,22,43,1,13,0.20000000000000004,2,5,110,70,31,76,0.4200000000000001,0.09,0.02,0.07,4,1,1,1,7,1,1,1,2,0,14,7,L,0.060000000000000005,0.09,0.02,0.07
90,22,44,1,8,0.3000000000000001,9,9,98,104,108,107,0.3600000000000001,0.12999999999999998,0.08,0.060000000000000005,10,1,1,1,10,1,1,1,2,1,24,7,L,0.036000000000000004,0.12999999999999998,0.08,0.060000000000000005
91,1,1,0,1,0.3200000000000001,2,3,77,84,12,55,0.7500000000000003,0.47000000000000025,0.20000000000000004,0.09999999999999999,3,3,2,1,4,3,2,1,3,0,16,7,L,0.18750000000000006,0.1566666666666667,0.1,0.09999999999999999
91,1,2,0,3,0.3200000000000001,2,3,18,71,120,95,1.5000000000000009,0.34000000000000014,0.04,0.10999999999999999,4,1,1,1,5,1,1,1,5,0,15,7,L,0.30000000000000016,0.34000000000000014,0.04,0.10999999999999999
91,2,3,0,6,0.4000000000000002,2,3,7,54,51,5,0.9600000000000004,0.4200000000000002,0.18000000000000002,0.08,4,1,1,1,5,1,1,1,6,0,20,7,L,0.19200000000000003,0.4200000000000002,0.18000000000000002,0.08
91,2,4,0,3,0.3000000000000001,2,3,33,77,36,70,0.8200000000000003,0.6000000000000003,0.11999999999999998,0.04,3,2,2,1,4,2,2,1,5,0,17,7,L,0.20500000000000007,0.3000000000000001,0.06,0.04
91,3,5,0,7,0.24000000000000007,1,2,17,64,68,27,1.680000000000001,0.03,1.8600000000000014,0.10999999999999999,4,1,2,2,5,1,2,2,6,0,19,7,L,0.3360000000000002,0.03,0.9300000000000007,0.055
91,3,6,0,2,0.35000000000000014,2,3,53,85,50,57,0.7900000000000004,0.6000000000000003,0.10999999999999999,0.02,3,2,1,1,4,2,1,1,4,0.5,27,7,L,0.19750000000000006,0.3000000000000001,0.10999999999999999,0.02
