"Subject","a_schema","h_schema","Beta_N","Beta_Var","a_generic","h_generic","Beta_gN","Beta_gVar","w","Phi","decay_speed","decay_speed_thres","thres_item_inter","thres_item_final","thres_schema","theta_shift","timevar","modeltimestep"
25,6.06,2191,0.504390994440764,0.26,8.2,2199,0.711719686180819,0.61,0.8001771177724,36.1870588562451,0.820228374398546,0.997180507937446,6.96,438.476791274874,30.6634635735652,11,1.43,0.01
26,6.06,2191,0.464216589871794,0.26,8.2,2199,0.488876794112381,0.61,0.234281428866088,15.2963982925285,0.876313712626696,0.994900007068179,6.96,199.153163881972,33.0219137281762,26,1.43,0.01
27,6.06,2191,0.462999217705801,0.26,8.2,2199,0.583225528124254,0.61,0.114541342519224,12.9308291368652,0.872324310002848,0.993811930904165,6.96,127.023538480978,36.725608570117,23,1.43,0.01
28,6.06,2191,0.445145339909941,0.26,8.2,2199,0.485455729040783,0.61,0.158840174861252,13.8973833837081,0.860418450126424,0.990561075361446,6.96,196.856075698975,33.512230366224,34,1.43,0.01
29,6.06,2191,0.372732789944857,0.26,8.2,2199,0.541342354446184,0.61,0.190487997382879,11.8262580672745,0.850784094084054,0.990002091463655,6.96,151.918630782515,36.4614437097101,35,1.43,0.01
30,6.06,2191,0.379610368898138,0.26,8.2,2199,0.536560028764885,0.61,0.117400694414973,6.24394520954229,0.847017905034125,0.990371517843567,6.96,147.184870755766,33.2528339219163,30,1.43,0.01
31,6.06,2191,0.33967256561853,0.26,8.2,2199,0.699224912719568,0.61,0.569612450040877,63.7083864999004,0.871311659278581,0.993951132772723,6.96,62.178177525429,22.1825867456268,15,1.43,0.01
32,6.06,2191,0.278283766796812,0.26,8.2,2199,0.867475938256597,0.61,0.515462436005473,59.5362290781923,0.874714341253275,0.994033272490138,6.96,12.7662037225906,23.051159739506,20,1.43,0.01
33,6.06,2191,0.268122360128909,0.26,8.2,2199,0.708734252089402,0.61,0.531757875904441,76.3902182313614,0.897539752299199,0.998877212014282,6.96,27.9748270159122,19.3806894869544,9,1.43,0.01
34,6.06,2191,0.198726741876453,0.26,8.2,2199,0.281431479590014,0.61,0.50478112526238,11.2886463755276,0.88831446511345,0.993175363873132,6.96,270.515588862775,31.1047298804508,58,1.43,0.01
35,6.06,2191,0.182935702558607,0.26,8.2,2199,0.214593848749995,0.61,0.594225779138505,2.09006237308495,0.888083723118994,0.989766502475366,6.96,271.093219750049,26.668533208291,47,1.43,0.01
36,6.06,2191,0.249891133299097,0.26,8.2,2199,0.335277081863955,0.61,0.534380628503859,13.0644147421699,0.871708417354617,0.998873297341168,6.96,230.627558170306,26.8271646640496,50,1.43,0.01
37,6.06,2191,0.23309977340512,0.26,8.2,2199,0.231005356950685,0.61,0.531614964827895,9.3379109443631,0.882362651616801,0.990533936630934,6.96,294.45384726203,32.5237869257922,49,1.43,0.01
38,6.06,2191,0.564628258347511,0.26,8.2,2199,0.071067284748191,0.61,0.247879685536027,10.2992069388274,0.810314747198252,0.986110649967333,6.96,56.5611989585217,41.7664693153813,64,1.43,0.01
39,6.06,2191,0.484983397340402,0.26,8.2,2199,0.10890393806831,0.61,0.264218358546495,12.2626832027454,0.818926645387663,0.994683226944646,6.96,20.0787647942547,40.1441100733122,67,1.43,0.01
40,6.06,2191,0.504178874483332,0.26,8.2,2199,0.0596870778149459,0.61,0.196284848228097,17.4546775028575,0.825339169707848,0.994847494537709,6.96,64.6292232459877,43.8647804986569,60,1.43,0.01
41,6.06,2191,0.530430858256295,0.26,8.2,2199,0.0912404899040703,0.61,0.265799162387848,10.742764700437,0.837625055434881,0.994952060661046,6.96,35.7672786892857,42.2284850231488,64,1.43,0.01
42,6.06,2191,0.48486324172467,0.26,8.2,2199,0.160868923647562,0.61,0.230636733211577,19.4895015743095,0.836247229958652,0.993598014928168,6.96,8.78062924868427,47.5441291807219,54,1.43,0.01
43,6.06,2191,0.547932765129954,0.26,8.2,2199,0.251303289925912,0.61,0.253296411074698,14.8363366809208,0.811296792804031,0.98803042079485,6.96,15.9227332676295,45.5816383678582,68,1.43,0.01
44,6.06,2191,0.223053450519219,0.26,8.2,2199,0.77005478486768,0.61,0.50590738080442,8.48025493207388,0.831467006608145,0.989100030972855,6.96,32.2667283798102,52.5722196774092,60,1.43,0.01
45,6.06,2191,0.186100295325741,0.26,8.2,2199,0.774929765783018,0.61,0.428864044696093,12.7211711497512,0.825453401982086,0.988916987572098,6.96,52.6283290926833,49.2225707956241,66,1.43,0.01
46,6.06,2191,0.269054450951517,0.26,8.2,2199,0.737239200699842,0.61,0.420045443475246,10.0516637868714,0.831455488215433,0.997240206958028,6.96,8.43269127565436,50.5351400054526,58,1.43,0.01
47,6.06,2191,0.667255999483168,0.26,8.2,2199,0.173822489867918,0.61,0.110377713702619,99.9661305902991,0.871054291047622,0.993118667504517,6.96,156.739576392109,43.8053487870959,52,1.43,0.01
48,6.06,2191,0.664204594176263,0.26,8.2,2199,0.108082886015065,0.61,0.121014312058687,90.758518216433,0.872644460361917,0.996894072899362,6.96,179.583990255604,50.5177856446826,51,1.43,0.01
49,6.06,2191,0.64285957290791,0.26,8.2,2199,0.151621934284922,0.61,0.459443389363587,73.9096830715425,0.835938387433533,0.987271773983259,6.96,299.065905923536,24.9441125246114,9,1.43,0.01
50,6.06,2191,0.626895872727036,0.26,8.2,2199,0.0107363492972217,0.61,0.565544998422265,76.2239259411581,0.82248429209413,0.986053566793445,6.96,220.801527086692,19.6392380298814,4,1.43,0.01
