"Subject","a_schema","h_schema","Beta_N","Beta_Var","a_generic","h_generic","Beta_gN","Beta_gVar","w","Phi","decay_speed","decay_speed_thres","thres_item_inter","thres_item_final","thres_schema","theta_shift","timevar","modeltimestep"
1,6.06,2191,0.616249286327511,0.26,8.2,2199,0.0577681612551678,0.61,0.744601942524314,55.9887652515899,0.858592070712941,0.991356003195513,6.96,168.989240551554,10.3866794988047,28,1.43,0.01
2,6.06,2191,0.645752522107214,0.26,8.2,2199,0.195837959354045,0.61,0.784619696065784,70.4577975019347,0.870960248745279,0.988690134593751,6.96,188.780107279494,13.5962740743067,27,1.43,0.01
3,6.06,2191,0.678568581901491,0.26,8.2,2199,0.0589491569765378,0.61,0.763396886140108,58.0605892043095,0.843049760441529,0.995423878114205,6.96,257.897462067381,6.86725448567886,23,1.43,0.01
4,6.06,2191,0.685416922261938,0.26,8.2,2199,0.189699754384579,0.61,0.806906783506274,70.2181523337495,0.844918751362013,0.992374850045424,6.96,262.575670798961,13.9487122174818,25,1.43,0.01
5,6.06,2191,0.659269448695704,0.26,8.2,2199,0.180041340957629,0.61,0.759601619243622,62.8494210632052,0.850432594976621,0.99953935890412,6.96,234.930297146738,9.58138564331457,21,1.43,0.01
6,6.06,2191,0.618637868557125,0.26,8.2,2199,0.49544992603967,0.61,0.781798132248223,1.93364560557529,0.956455672000069,0.987469161240617,6.96,432.365427960549,7.058097166277,25,1.43,0.01
7,6.06,2191,0.568742144592106,0.26,8.2,2199,0.439108514400665,0.61,0.73216200325638,7.34608841547742,0.957321388068143,0.98849835873046,6.96,517.885695387051,12.3263809647877,23,1.43,0.01
8,6.06,2191,0.636703182375058,0.26,8.2,2199,0.494767558422405,0.61,0.759306808374822,9.25429768348113,0.957706162173767,0.994976764395134,6.96,444.45439057881,12.317712012236,24,1.43,0.01
9,6.06,2191,0.498012504652142,0.26,8.2,2199,0.974165360199753,0.61,0.609276828169823,46.6297000765335,0.843776796668768,0.996665383369895,6.96,328.197321290057,38.1353285241174,34,1.43,0.01
10,6.06,2191,0.468982007093728,0.26,8.2,2199,0.858717142826412,0.61,0.639518591836095,45.1397902916651,0.872462623830885,0.995630920699099,6.96,406.11956323022,33.4203371756361,25,1.43,0.01
11,6.06,2191,0.510216260291636,0.26,8.2,2199,0.921552807175089,0.61,0.557547479197383,31.7787630043458,0.866646081967279,0.99684497302142,6.96,411.772537422273,36.2304479087936,32,1.43,0.01
12,6.06,2191,0.452995987860486,0.26,8.2,2199,0.967695285508875,0.61,0.651811977885663,28.7859781391453,0.859726489301771,0.991146977350349,6.96,320.005383216217,37.146279905038,32,1.43,0.01
13,6.06,2191,0.502528945542872,0.26,8.2,2199,0.959305027395952,0.61,0.64327332559973,42.7074769956525,0.87525771147944,0.989543218805688,6.96,384.703245948907,32.2010200283374,38,1.43,0.01
14,6.06,2191,0.667014211528003,0.26,8.2,2199,0.722916498570237,0.61,0.302062551937997,8.59029617346823,0.859406636717962,0.990454455023864,6.96,450.462813734449,19.9198217841447,42,1.43,0.01
15,6.06,2191,0.61002863900736,0.26,8.2,2199,0.552698519383091,0.61,0.238919819034636,0.656747275032103,0.858013986691134,0.995901457421714,6.96,489.308054469433,21.7499363190727,38,1.43,0.01
16,6.06,2191,0.622927157860249,0.26,8.2,2199,0.32602130683721,0.61,0.578911032788456,81.8150290974882,0.939652101737913,0.997308531195391,6.96,52.7260597777553,37.629066272499,34,1.43,0.01
17,6.06,2191,0.583712715702131,0.26,8.2,2199,0.218846559120575,0.61,0.611049571745098,78.2891481497791,0.939692247105297,0.997765988452826,6.96,17.2020504135638,40.075648198626,31,1.43,0.01
18,6.06,2191,0.553161418735981,0.26,8.2,2199,0.24834981110529,0.61,0.517276199646294,92.3453831288498,0.911106727947947,0.994366136613768,6.96,68.9569222606719,35.8684496041737,30,1.43,0.01
19,6.06,2191,0.591478934781626,0.26,8.2,2199,0.175945188073674,0.61,0.543831563554704,91.1652725969907,0.921296507274266,0.993479454774875,6.96,28.9285120364279,39.0998613660806,27,1.43,0.01
20,6.06,2191,0.617127745067701,0.26,8.2,2199,0.265638973672176,0.61,0.505538011938334,87.1710886794608,0.937180520943832,0.989154736526776,6.96,-7.17018565991894,35.2393003044184,40,1.43,0.01
21,6.06,2191,0.54292918481864,0.26,8.2,2199,0.321201724201674,0.61,0.539130817875266,77.0209325139876,0.909668252417352,0.998578173412476,6.96,-6.52429194785655,41.1676988682128,38,1.43,0.01
22,6.06,2191,0.559341764329001,0.26,8.2,2199,0.219414949152851,0.61,0.524698067903519,87.4009010416921,0.926226079161745,0.988562749499921,6.96,58.1237122035585,35.7230796093121,26,1.43,0.01
23,6.06,2191,0.575896156476811,0.26,8.2,2199,0.510010283116251,0.61,0.772346393801272,49.8373836113606,0.904208351623034,0.999595362323104,6.96,244.689925701171,23.0683014769573,26,1.43,0.01
24,6.06,2191,0.574238022882491,0.26,8.2,2199,0.444618209173903,0.61,0.679514705352485,46.9764031537343,0.900655343325576,0.998854489356978,6.96,181.263390118536,26.7177034068503,37,1.43,0.01
25,6.06,2191,0.606105570057407,0.26,8.2,2199,0.446093736963347,0.61,0.697469153814018,47.931162605295,0.882223600296071,0.98859515644866,6.96,236.791188016813,26.3219121861737,23,1.43,0.01
26,6.06,2191,0.651934644607827,0.26,8.2,2199,0.47310241647251,0.61,0.681846941374242,35.207248341525,0.890867348506814,0.998284972778289,6.96,255.295787101425,28.066976636753,29,1.43,0.01
27,6.06,2191,0.570445867246017,0.26,8.2,2199,0.416492676876485,0.61,0.789012870192528,38.7135358781088,0.881633384411922,0.986810255309334,6.96,263.527559660655,28.0051014710218,33,1.43,0.01
28,6.06,2191,0.664859968870878,0.26,8.2,2199,0.391589048553258,0.61,0.664862492419779,32.2986626925413,0.905998780390015,0.994419783156132,6.96,259.538830718305,22.7574602776789,32,1.43,0.01
29,6.06,2191,0.540833309907466,0.26,8.2,2199,0.288481323959073,0.61,0.779086439535022,91.4700130189303,0.813865795988124,0.988694457733305,6.96,92.084567016596,15.5693062565173,12,1.43,0.01
30,6.06,2191,0.610378656722605,0.26,8.2,2199,0.323314996881178,0.61,0.76124649502337,92.239578142995,0.840660126409959,0.992875834168168,6.96,136.426773198089,10.9238323238562,13,1.43,0.01
31,6.06,2191,0.533799499571323,0.26,8.2,2199,0.286281019288814,0.61,0.76431680765003,95.1408557083923,0.847117686146405,0.998449149974855,6.96,121.2062740169,9.73621591709088,22,1.43,0.01
32,6.06,2191,0.623403334561735,0.26,8.2,2199,0.382577432485064,0.61,0.685921589024365,87.7227074794937,0.846745216497686,0.997689658738906,6.96,68.0739968900103,13.3250502367737,20,1.43,0.01
33,6.06,2191,0.530201995223761,0.26,8.2,2199,0.321399725347524,0.61,0.720744620971382,92.0110229731072,0.850781634948682,0.989327094112756,6.96,67.8233055506367,9.40777667060029,22,1.43,0.01
34,6.06,2191,0.174928352441639,0.26,8.2,2199,0.32436068828823,0.61,0.780445065237582,56.4253877443261,0.987267600572901,0.994344343523961,6.96,-13.8448165436741,27.8083650764776,55,1.43,0.01
35,6.06,2191,0.244650067519397,0.26,8.2,2199,0.312297909917776,0.61,0.860847812257707,58.1848108968697,0.995424199928762,0.997771502634976,6.96,-18.4600884886924,32.105764095101,51,1.43,0.01
36,6.06,2191,0.244588366039097,0.26,8.2,2199,0.440630624793936,0.61,0.879712436720729,50.1204469674267,0.991804917338537,0.989420159370173,6.96,-19.8487290805671,28.0630516401259,49,1.43,0.01
37,6.06,2191,0.153844638764858,0.26,8.2,2199,0.356639870653395,0.61,0.877011082544923,41.0491679250263,0.992078772844048,0.995822410597,6.96,77.1336239147466,31.4545678324765,54,1.43,0.01
38,6.06,2191,0.189309110594913,0.26,8.2,2199,0.184555809289915,0.61,0.311189009584486,94.1790640724357,0.869896694791503,0.995777951550204,6.96,212.447529810481,27.7419022429502,20,1.43,0.01
39,6.06,2191,0.182192398207262,0.26,8.2,2199,0.0487715841706377,0.61,0.308156787641346,103.299015955767,0.890192050092854,0.996308061435353,6.96,218.578303024173,32.669635263714,24,1.43,0.01
