"Subject","a_schema","h_schema","Beta_N","Beta_Var","a_generic","h_generic","Beta_gN","Beta_gVar","w","Phi","decay_speed","decay_speed_thres","thres_item_inter","thres_item_final","thres_schema","theta_shift","timevar","modeltimestep"
1,6.06,2191,0.477301450166851,0.26,8.2,2199,0.492137481332524,0.61,0.640375355966389,88.5219078308437,0.8587296938824,0.995745878205635,6.96,429.759400198562,43.8020300494391,44,1.43,0.01
2,6.06,2191,0.52976108789444,0.26,8.2,2199,0.408209920781432,0.61,0.561124180294573,92.8684318608139,0.875569205397973,0.990171187813394,6.96,437.770747768087,38.4808250888833,31,1.43,0.01
3,6.06,2191,0.395201534722,0.26,8.2,2199,0.082465508589521,0.61,0.319132847972214,10.8841534464154,0.867677525933599,0.990217059092363,6.96,130.307223836286,25.3962581569795,37,1.43,0.01
4,6.06,2191,0.431698277937248,0.26,8.2,2199,0.041016706135124,0.61,0.297507846578956,15.6726059031207,0.889375062007224,0.995907695932081,6.96,145.710888671083,24.4487735242583,44,1.43,0.01
5,6.06,2191,0.42198369317688,0.26,8.2,2199,0.11079124590382,0.61,0.22533461406827,14.7430405805353,0.876271283877781,0.991949486458441,6.96,106.615896993177,26.766764946084,40,1.43,0.01
6,6.06,2191,0.496641987264156,0.26,8.2,2199,0.032214270401746,0.61,0.265897712484002,8.22261230018921,0.865183476665756,0.988741895124083,6.96,134.575122861052,26.8366674847901,47,1.43,0.01
7,6.06,2191,0.490818400392309,0.26,8.2,2199,0.132036513332278,0.61,0.283830102756619,25.938054657774,0.887152707818663,0.992094372451073,6.96,91.3712692752946,29.8595741571859,46,1.43,0.01
8,6.06,2191,0.49675202251412,0.26,8.2,2199,0.491568911319366,0.61,0.522449408434331,2.30179259739816,0.90005798139656,0.993595346404472,6.96,190.954567067651,19.9565504228114,52,1.43,0.01
9,6.06,2191,0.574667861573398,0.26,8.2,2199,0.511920772084734,0.61,0.600564615391195,12.2476472724229,0.934899092540611,0.996733981260331,6.96,130.21029404304,13.8860559873516,43,1.43,0.01
10,6.06,2191,0.502774699144065,0.26,8.2,2199,0.649930177349597,0.61,0.118234389275312,50.6520470133983,0.923422493483406,0.989293799791485,6.96,430.273540940694,37.5429854042246,14,1.43,0.01
11,6.06,2191,0.470850236415863,0.26,8.2,2199,0.483365965308622,0.61,0.186262345686555,46.7575692008249,0.924172882433515,0.98701058703009,6.96,367.373209743388,37.594735003775,15,1.43,0.01
12,6.06,2191,0.470747127775103,0.26,8.2,2199,0.587971065752208,0.61,0.165386952757835,49.2868277053349,0.888263624520507,0.993509282451123,6.96,396.531726303138,43.8675971261575,17,1.43,0.01
13,6.06,2191,0.463350957203656,0.26,8.2,2199,0.662554175965488,0.61,0.224164980947971,58.1068648998626,0.896049022195395,0.987768375347368,6.96,347.128177301586,37.0773171171313,21,1.43,0.01
14,6.06,2191,0.545512287719175,0.26,8.2,2199,0.49918076605536,0.61,0.140657931156456,57.1554895532317,0.913223526417743,0.997850958956406,6.96,379.016100938991,41.5332615265506,15,1.43,0.01
15,6.06,2191,0.533984978683293,0.26,8.2,2199,0.535631622606888,0.61,0.144964626953006,57.2510314355604,0.889028454027604,0.996726830727421,6.96,403.772206483036,44.6470631693024,10,1.43,0.01
16,6.06,2191,0.625320767248049,0.26,8.2,2199,0.113830593467923,0.61,0.120540802367032,18.2167617382947,0.897781932254555,0.992003823067527,6.96,356.853291528579,48.6475156175671,23,1.43,0.01
17,6.06,2191,0.682604466350749,0.26,8.2,2199,0.172817443131702,0.61,0.157149422466755,17.4819495680276,0.895676037076162,0.987619884349871,6.96,395.695337781496,53.5743543336866,28,1.43,0.01
18,6.06,2191,0.656698065428063,0.26,8.2,2199,0.0909675470620859,0.61,0.139274943396449,16.8159614608157,0.929148986137705,0.995375558715779,6.96,369.063803411368,48.4696475865319,29,1.43,0.01
19,6.06,2191,0.558101317789406,0.26,8.2,2199,0.792777695471421,0.61,0.30678098987788,87.6677785671782,0.831846338443458,0.996239892777055,6.96,151.329383157706,22.0029344067909,24,1.43,0.01
20,6.06,2191,0.510447263726965,0.26,8.2,2199,0.802765524538234,0.61,0.304724575206637,87.2531052583363,0.804150410981849,0.992756848043762,6.96,71.8752300148364,25.7287731854012,14,1.43,0.01
21,6.06,2191,0.519004183858633,0.26,8.2,2199,0.879924113268033,0.61,0.407480194084346,93.5193582063075,0.830927668081597,0.989103103128262,6.96,148.404430547776,24.8922730492661,12,1.43,0.01
22,6.06,2191,0.526938686911017,0.26,8.2,2199,0.878033068368211,0.61,0.454200765416026,81.7474854688626,0.815130279760808,0.996030115398578,6.96,106.257164694415,25.5522290005349,17,1.43,0.01
23,6.06,2191,0.531018404019997,0.26,8.2,2199,0.849390385264531,0.61,0.336541221439838,82.8033653644379,0.81305401086621,0.989404178086668,6.96,88.7487688190769,28.4823592691566,16,1.43,0.01
24,6.06,2191,0.599603610504419,0.26,8.2,2199,0.785880289470777,0.61,0.3446413911134,79.5613602220546,0.812400268947706,0.994212110202759,6.96,73.8101356649306,28.8564944475074,16,1.43,0.01
25,6.06,2191,0.114991801772267,0.26,8.2,2199,0.303900664370973,0.61,0.759010330252349,29.1845834320411,0.851202004922787,0.991620812539011,6.96,87.6114336793311,26.8739807033678,14,1.43,0.01
26,6.06,2191,0.143332088803872,0.26,8.2,2199,0.165022032080684,0.61,0.750343886576593,27.5631683804095,0.879649202635745,0.995114337394014,6.96,64.6083075502887,24.9402951751952,10,1.43,0.01
27,6.06,2191,0.184181836275384,0.26,8.2,2199,0.241200226523448,0.61,0.749714361280203,14.1456031026319,0.85583054500469,0.990463854965754,6.96,14.328056422621,25.8187458463362,11,1.43,0.01
28,6.06,2191,0.187927653510123,0.26,8.2,2199,0.192239392992575,0.61,0.760082775391638,29.5796897746623,0.884384543940658,0.995178207617253,6.96,12.9934818955138,22.9585823791102,13,1.43,0.01
29,6.06,2191,0.298419576380402,0.26,8.2,2199,0.725604886960005,0.61,0.832051417380571,38.5157794505358,0.823223375775851,0.992179335227469,6.96,493.464368084585,9.95448504537344,23,1.43,0.01
30,6.06,2191,0.335445130737498,0.26,8.2,2199,0.615677086150041,0.61,0.697595683336258,33.7844354799017,0.843922847765498,0.99492121127178,6.96,442.651280830288,14.3003522773273,22,1.43,0.01
31,6.06,2191,0.30441686687991,0.26,8.2,2199,0.637808860491728,0.61,0.78401736792177,33.9836731273681,0.853544877604582,0.995519664881052,6.96,430.777166240523,10.2282080583973,17,1.43,0.01
32,6.06,2191,0.45307812509127,0.26,8.2,2199,0.957304783052066,0.61,0.225455949120224,56.9084029870573,0.973258498072624,0.988941415046575,6.96,271.763955598604,39.1366348106298,70,1.43,0.01
33,6.06,2191,0.376316002421081,0.26,8.2,2199,0.944088106489042,0.61,0.164717878699303,49.2862779034767,0.949126395698637,0.989655161165865,6.96,217.0270348344,45.8284764960292,63,1.43,0.01
34,6.06,2191,0.460487923435867,0.26,8.2,2199,0.855354631671915,0.61,0.189448713101447,59.6286666479427,0.964235234161839,0.994478974804515,6.96,232.243531637732,37.549226258148,72,1.43,0.01
35,6.06,2191,0.478641394060105,0.26,8.2,2199,0.932629712557653,0.61,0.197080310247839,50.544773455942,0.958942779930309,0.992451652522432,6.96,221.285857484117,42.704710723809,74,1.43,0.01
36,6.06,2191,0.422868144894019,0.26,8.2,2199,0.904234022207791,0.61,0.219240723736584,50.9974208374042,0.961493041304871,0.989105471960502,6.96,292.585242239665,43.7325593647198,63,1.43,0.01
37,6.06,2191,0.460722833676264,0.26,8.2,2199,0.844052070219303,0.61,0.229818722717464,44.3198543966282,0.954431893410161,0.994887579345377,6.96,288.45002885526,45.7789273396833,74,1.43,0.01
38,6.06,2191,0.582023364128545,0.26,8.2,2199,0.0643835030654445,0.61,0.789499428011477,23.1313266379293,0.955157401111675,0.996066468399251,6.96,105.601150449365,45.9045295178075,30,1.43,0.01
39,6.06,2191,0.556199685269967,0.26,8.2,2199,0.135103033638559,0.61,0.869175264798105,18.4149050253909,0.952577132188482,0.992751185213449,6.96,79.5575859653763,46.7398102602223,18,1.43,0.01
40,6.06,2191,0.601390602532774,0.26,8.2,2199,0.105133287671022,0.61,0.85634174477309,16.6991607572418,0.955291812035022,0.997457216548966,6.96,166.119097310584,47.2879567687283,21,1.43,0.01
41,6.06,2191,0.579580134600401,0.26,8.2,2199,0.234490500732325,0.61,0.772201300524175,15.731312251417,0.943727581144078,0.995949675509939,6.96,107.592945384327,44.4634683462558,19,1.43,0.01
42,6.06,2191,0.589407720128074,0.26,8.2,2199,0.109341608935036,0.61,0.805019198469818,29.3277105835732,0.939219393699197,0.989856976027833,6.96,102.753162879497,50.9080282957642,27,1.43,0.01
43,6.06,2191,0.560058203339577,0.26,8.2,2199,0.0397591381492093,0.61,0.886129243113101,14.1261942645069,0.946050960064633,0.994483495549532,6.96,94.6014022822492,41.8061489595915,33,1.43,0.01
44,6.06,2191,0.558724851394072,0.26,8.2,2199,0.230886326699518,0.61,0.803291197046638,20.2063579165842,0.94943210771936,0.996203596321168,6.96,94.7413083985448,43.7510565637262,32,1.43,0.01
45,6.06,2191,0.560336674191058,0.26,8.2,2199,0.165956495205872,0.61,0.869195527546108,12.8873117973562,0.939823268378852,0.998212080015102,6.96,151.880021000747,46.6868561208365,25,1.43,0.01
46,6.06,2191,0.437891539763659,0.26,8.2,2199,0.572129193551373,0.61,0.28172496009618,50.4870598837733,0.977975986993872,0.987736529487418,6.96,189.451446029218,15.3949846581672,8,1.43,0.01
47,6.06,2191,0.397750128516927,0.26,8.2,2199,0.709265446055215,0.61,0.243833095952868,32.8619383582845,0.976583148644306,0.991320534048835,6.96,198.294557032036,21.4602227171767,2,1.43,0.01
48,6.06,2191,0.406132965097204,0.26,8.2,2199,0.584529752607923,0.61,0.306814867481589,49.8561814082786,0.969896363097243,0.990900362495566,6.96,110.941732033016,22.1097115465207,6,1.43,0.01
49,6.06,2191,0.466790117844939,0.26,8.2,2199,0.604527591539081,0.61,0.239616048522294,32.6076737167314,0.981919012836181,0.992635552006075,6.96,167.072539885854,16.60342862088,4,1.43,0.01
50,6.06,2191,0.42528910680674,0.26,8.2,2199,0.586732670010533,0.61,0.274198671542108,38.3716196315363,0.981769972502254,0.984523548086407,6.96,169.228949446557,18.0174830071512,6,1.43,0.01
